method,path,auth_boundary,company_boundary,mount_gate,router_gate,direct_gate,handler_guard,mutation,review_state,source
POST,/api/scm/consignment-returns/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/consignment-returns.ts:765
DELETE,/api/scm/consignment-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/consignment-returns.ts:863
PATCH,/api/scm/consignment-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/consignment-returns.ts:799
PATCH,/api/scm/consignment-returns/:id/status,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/consignment-returns.ts:935
GET,/api/scm/consignment-returns/returnable-note-lines,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.consignment.returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/consignment-returns.ts:517
GET,/api/scm/currencies,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/currencies.ts:65
POST,/api/scm/currencies,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/currencies.ts:75
PATCH,/api/scm/currencies/:code,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/currencies.ts:112
GET,/api/scm/delivery-fees,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-fees.ts:30
PATCH,/api/scm/delivery-fees,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-fees.ts:57
GET,/api/scm/delivery-fees/special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-fees.ts:135
PUT,/api/scm/delivery-fees/special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-fees.ts:156
DELETE,/api/scm/delivery-fees/special/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-fees.ts:200
GET,/api/scm/delivery-orders-mfg,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2187
POST,/api/scm/delivery-orders-mfg,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2590
GET,/api/scm/delivery-orders-mfg/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2450
PATCH,/api/scm/delivery-orders-mfg/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:3435
PUT,/api/scm/delivery-orders-mfg/:id/crew,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:3299
POST,/api/scm/delivery-orders-mfg/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:3621
DELETE,/api/scm/delivery-orders-mfg/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:3990
PATCH,/api/scm/delivery-orders-mfg/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:3769
GET,/api/scm/delivery-orders-mfg/:id/payments,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:4060
POST,/api/scm/delivery-orders-mfg/:id/payments,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:4103
DELETE,/api/scm/delivery-orders-mfg/:id/payments/:paymentId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:4140
PATCH,/api/scm/delivery-orders-mfg/:id/status,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:4344
GET,/api/scm/delivery-orders-mfg/deliverable-so-lines,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2346
POST,/api/scm/delivery-orders-mfg/from-sos,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2968
GET,/api/scm/delivery-orders-mfg/so-source/:docNo,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.delivery"", { readInheritsFrom: ""scm.sales.orders"" })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-orders-mfg.ts:2424
GET,/api/scm/delivery-planning,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-planning.ts:409
GET,/api/scm/delivery-planning-regions,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:65
POST,/api/scm/delivery-planning-regions,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:89
DELETE,/api/scm/delivery-planning-regions/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:150
PATCH,/api/scm/delivery-planning-regions/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:120
GET,/api/scm/delivery-planning-regions/states,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:196
GET,/api/scm/delivery-planning-regions/states/:stateKey,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:228
PUT,/api/scm/delivery-planning-regions/states/:stateKey,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning-regions.ts:261
GET,/api/scm/delivery-planning/:docNo/lines,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-planning.ts:1263
PATCH,/api/scm/delivery-planning/:type/:id/fields,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning.ts:1367
PATCH,/api/scm/delivery-planning/:type/:id/schedule,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-planning.ts:1556
GET,/api/scm/delivery-returns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:706
POST,/api/scm/delivery-returns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:892
GET,/api/scm/delivery-returns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:775
PATCH,/api/scm/delivery-returns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1223
POST,/api/scm/delivery-returns/:id/items,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1266
DELETE,/api/scm/delivery-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1412
PATCH,/api/scm/delivery-returns/:id/items/:itemId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1319
PATCH,/api/scm/delivery-returns/:id/status,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1530
POST,/api/scm/delivery-returns/from-do,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1219
POST,/api/scm/delivery-returns/from-dos,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:1220
GET,/api/scm/delivery-returns/returnable-do-lines,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.sales.returns"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/delivery-returns.ts:762
GET,/api/scm/document-flow/:type/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/document-flow.ts:343
GET,/api/scm/dp-orders,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/dp-orders.ts:234
POST,/api/scm/dp-orders,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/dp-orders.ts:190
PATCH,/api/scm/dp-orders/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/dp-orders.ts:281
POST,/api/scm/dp-orders/:id/cancel,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/dp-orders.ts:313
POST,/api/scm/dp-orders/:id/schedule,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/dp-orders.ts:348
GET,/api/scm/drivers,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/drivers.ts:26
POST,/api/scm/drivers,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/drivers.ts:40
PATCH,/api/scm/drivers/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.transportation.drivers"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/drivers.ts:71
GET,/api/scm/entity-audit-log/:entityType/:entityId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/entity-audit-log.ts:59
GET,/api/scm/fabric-colours,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,auth + requireScmAccess,supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-colours.ts:34
GET,/api/scm/fabric-library,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-library.ts:32
PATCH,/api/scm/fabric-library/:id/tier,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-library.ts:58
GET,/api/scm/fabric-tier-addon,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:31
PATCH,/api/scm/fabric-tier-addon,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:55
GET,/api/scm/fabric-tier-addon/compartment-special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:190
PUT,/api/scm/fabric-tier-addon/compartment-special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:209
DELETE,/api/scm/fabric-tier-addon/compartment-special/:compartmentId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:237
GET,/api/scm/fabric-tier-addon/special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:110
PUT,/api/scm/fabric-tier-addon/special,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:135
DELETE,/api/scm/fabric-tier-addon/special/:modelId,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tier-addon.ts:163
GET,/api/scm/fabric-tracking,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:261
POST,/api/scm/fabric-tracking,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:91
DELETE,/api/scm/fabric-tracking/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:244
PATCH,/api/scm/fabric-tracking/:id/active,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:297
PATCH,/api/scm/fabric-tracking/:id/description,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:399
PATCH,/api/scm/fabric-tracking/:id/series,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:330
PATCH,/api/scm/fabric-tracking/:id/supplier-code,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:364
PATCH,/api/scm/fabric-tracking/:id/tier,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:425
POST,/api/scm/fabric-tracking/bulk-upsert,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/fabric-tracking.ts:147
GET,/api/scm/free-item-campaigns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/free-item-campaigns.ts:53
POST,/api/scm/free-item-campaigns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/free-item-campaigns.ts:63
DELETE,/api/scm/free-item-campaigns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/free-item-campaigns.ts:104
PATCH,/api/scm/free-item-campaigns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.products"", { openRead: true })",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/free-item-campaigns.ts:81
GET,/api/scm/grns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.grn"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/grns.ts:833
POST,/api/scm/grns,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.grn"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/grns.ts:1268
GET,/api/scm/grns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.grn"")",supabaseAuth,,,NO,DECLARED_GATE,backend/src/scm/routes/grns.ts:1173
PATCH,/api/scm/grns/:id,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.grn"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/grns.ts:2210
PATCH,/api/scm/grns/:id/cancel,AUTHENTICATED_MIDDLEWARE,COMPANY_CONTEXT,"auth + requireScmAccess + scmAreaGuard(""scm.procurement.grn"")",supabaseAuth,,,YES,DECLARED_GATE,backend/src/scm/routes/grns.ts:2033
